long,lat,time,code
-5.930707,37.294702,1434504851.0,153566
-73.888163,40.865393,1434504863.0,153905
-84.591495,39.248354,1434504882.0,154478
125.528652,7.046516,1434504887.0,154588
-81.788087,41.450224,1434504889.0,154622
-122.422916,37.770006,1434504906.0,155099
-90.495235,30.559713,1434504908.0,155179
121.063327,14.644378,1434504909.0,155217
2.16946,48.68346,1434504911.0,155280
-122.202069,37.750906,1434504912.0,155316
125.5211,9.677246,1434504913.0,155353
-122.420373,37.788385,1434504915.0,155431
121.009016,14.622325,1434504919.0,155555
-46.733227,-23.669135,1434504925.0,155778
-121.897997,37.417952,1434504945.0,156416
-122.940489,45.518449,1434504946.0,156430
-84.725626,31.436503,1434504953.0,156639
-115.158008,36.233434,1434504967.0,157048
-84.477291,35.903478,1434504972.0,157263
-122.594293,45.502092,1434504982.0,157806
-86.774442,36.159332,1434504989.0,158160
-122.202786,37.750544,1434504990.0,158203
-106.525065,35.147135,1434505002.0,158801
-97.930362,36.389378,1434505006.0,159024
-83.029057,42.339994,1434505009.0,159186
125.649488,7.14269,1434505035.0,160530
-79.772671,35.664855,1434505037.0,160587
-115.15803,36.233459,1434505039.0,160693
-85.574771,38.232915,1434505039.0,160714
121.011092,14.651174,1434505042.0,160896
-8.428132,51.875891,1434505043.0,160931
122.538401,10.714351,1434505044.0,160959
-80.853478,35.786825,1434505045.0,161030
-122.202786,37.750544,1434505048.0,161182
-2.165395,39.20734,1434505052.0,161408
-9.13407,38.734422,1434505060.0,161788
-76.996182,38.95609,1434505062.0,161932
-85.388628,40.200456,1434505067.0,162200
-0.138845,51.526373,1434505072.0,162421
-117.914445,33.742347,1434505072.0,162440
-94.822671,39.121778,1434505080.0,162833
-122.301441,47.447806,1434505128.0,165345
-121.86003,39.735103,1434505133.0,165626
-83.118441,39.267956,1434505139.0,165909
115.721862,-32.526152,1434505143.0,166137
-34.986548,-8.242156,1434505146.0,166271
114.596458,-3.294216,1434505148.0,166379
-111.665259,35.182476,1434505153.0,166641
-122.216586,37.800089,1434505155.0,166751
-46.933055,-23.558717,1434505157.0,166825
3.327907,6.649291,1434505166.0,167320
-79.928047,40.574568,1434505173.0,167651
-58.562489,-34.609593,1434505178.0,167905
-122.202837,37.75013,1434505182.0,168119
-70.699135,19.416949,1434505186.0,168344
-73.690523,40.677914,1434505188.0,168437
-92.106566,32.457239,1434505189.0,168475
-115.142923,36.123391,1434505196.0,168836
-122.202786,37.750544,1434505209.0,169528
-122.288712,38.297459,1434505212.0,169715
-118.291908,34.102478,1434505213.0,169734
123.774664,10.240356,1434505214.0,169796
-87.96598,43.18409,1434505217.0,169947
-43.003459,-22.861275,1434505219.0,170059
121.002489,14.471821,1434505219.0,170063
-88.112058,41.557836,1434505234.0,170801
7.694401,11.135135,1434505244.0,171295
-122.393463,37.77927,1434505245.0,171344
-87.965978,43.184088,1434505249.0,171569
120.28101,14.823654,1434505254.0,171816
-69.918944,12.451558,1434505263.0,172267
-43.312454,-22.899212,1434505265.0,172334
-117.679327,34.08391,1434505272.0,172718
-122.202991,37.750453,1434505279.0,173028
120.658836,15.429296,1434505280.0,173061
-79.562279,33.049509,1434505280.0,173092
121.045524,14.691932,1434505284.0,173253
-88.090378,30.655714,1434505286.0,173360
-8.407749,51.907704,1434505286.0,173387
125.597507,7.083443,1434505292.0,173638
32.601308,0.343976,1434505303.0,174122
-70.69905,19.7828,1434505310.0,174401
-117.679315,34.083872,1434505311.0,174467
-97.918108,29.894391,1434505314.0,174556
121.164437,13.940487,1434505337.0,175514
-82.072358,33.43344,1434505349.0,175973
-118.272195,33.981279,1434505353.0,176136
120.946716,14.661725,1434505355.0,176192
-122.202824,37.750361,1434505364.0,176407
-80.202212,25.851734,1434505373.0,176665
123.213478,13.62,1434505375.0,176709
-80.202181,25.851655,1434505394.0,177233
-79.340027,36.591704,1434505401.0,177436
-81.454584,41.311974,1434505401.0,177450
121.159691,14.022783,1434505405.0,177571
-80.202192,25.851753,1434505408.0,177663
121.795036,16.915051,1434505409.0,177665
-43.230602,-22.923719,1434505416.0,177899
-82.924857,42.47321,1434505419.0,177977
-94.503149,39.027245,1434505432.0,178418
-122.480239,37.832828,1434505439.0,178638
-87.965972,43.184084,1434505469.0,179577
121.002721,14.458443,1434505476.0,179827
121.006432,14.577651,1434505488.0,180231
-105.549176,41.312303,1434505508.0,180826
-50.584449,-22.954113,1434505511.0,180926
115.22669,-8.69075,1434505522.0,181212
-46.677413,-23.574496,1434505526.0,181307
-74.298011,40.710239,1434505531.0,181452
-73.895039,40.857796,1434505545.0,181778
-122.94065,45.518679,1434505547.0,181842
-48.629915,-26.998698,1434505547.0,181855
121.003877,14.603449,1434505551.0,181970
121.547784,16.691418,1434505570.0,182370
-118.1964,33.872931,1434505577.0,182546
121.003877,14.603449,1434505578.0,182571
-87.652543,41.921711,1434505590.0,182865
121.725663,17.623257,1434505604.0,183194
